,ID_,building,COUNTRY,CLC_2012,AREA_m2,07/02/2020,10/02/2020,15/02/2020,04/10/2020,31/10/2020,23/03/2021,LAT,LON
1730,1730_UKC11,yes,UK,2,69.02959475,0,0,0,0,0,0,54.57566588,-1.337985707
1731,1731_UKC11,yes,UK,2,77.95324854,0,0,0,0,0,0,54.57443345,-1.337936047
1732,1732_UKC11,yes,UK,2,109.6865431,0,0,0,0,0,0,54.57499349,-1.338189879
1733,1733_UKC11,yes,UK,2,78.19954297,0,0,0,0,0,0,54.57574615,-1.337908169
1734,1734_UKC11,yes,UK,10,69.53383319,0,0,0,0,0,0,54.57131225,-1.347611568
1735,1735_UKC11,yes,UK,10,65.93925432,0,0,0,0,0,0,54.5712722,-1.3477295
1736,1736_UKC11,yes,UK,2,86.06066629,0,0,0,0,0,0,54.57155707,-1.344232165
1737,1737_UKC11,yes,UK,2,226.0690332,0,0,0,0,0,0,54.57161527,-1.345554588
1738,1738_UKC11,yes,UK,2,56.88413686,0,0,0,0,0,0,54.5705301,-1.3372909
1739,1739_UKC11,yes,UK,2,53.96784605,0,0,0,0,0,0,54.56991252,-1.336923569
1740,1740_UKC11,yes,UK,2,64.04054972,0,0,0,0,0,0,54.57046668,-1.337301979
1741,1741_UKC11,yes,UK,2,57.71977683,0,0,0,0,0,0,54.5703747,-1.337305074
1742,1742_UKC11,yes,UK,2,57.17777861,0,0,0,0,0,0,54.56985308,-1.336928078
1743,1743_UKC11,yes,UK,2,68.39246557,0,0,0,0,0,0,54.57031132,-1.337312167
1744,1744_UKC11,yes,UK,2,56.53466905,0,0,0,0,0,0,54.5702212,-1.3373218
1745,1745_UKC11,yes,UK,2,57.02985507,0,0,0,0,0,0,54.5708404,-1.3372633
1746,1746_UKC11,yes,UK,2,52.87020458,0,0,0,0,0,0,54.5701645,-1.3373284
1747,1747_UKC11,yes,UK,2,59.93656792,0,0,0,0,0,0,54.57007397,-1.337337218
1748,1748_UKC11,yes,UK,2,49.50497802,0,0,0,0,0,0,54.57001742,-1.337340804
1749,1749_UKC11,yes,UK,2,54.82396076,0,0,0,0,0,0,54.57024362,-1.336881484
1750,1750_UKC11,yes,UK,2,57.43655424,0,0,0,0,0,0,54.5707843,-1.3372691
1751,1751_UKC11,yes,UK,2,81.8071979,0,0,0,0,0,0,54.57017098,-1.336899974
1752,1752_UKC11,yes,UK,2,60.73911864,0,0,0,0,0,0,54.57068745,-1.337283615
1753,1753_UKC11,yes,UK,2,50.07920802,0,0,0,0,0,0,54.57007965,-1.3369081
1754,1754_UKC11,yes,UK,2,55.79013343,0,0,0,0,0,0,54.57062623,-1.337287182
1755,1755_UKC11,yes,UK,2,54.99687553,0,0,0,0,0,0,54.57002058,-1.336913558
1756,1756_UKC11,yes,UK,2,275.2323484,0,0,0,0,0,0,54.5747201,-1.366732987
1757,1757_UKC11,yes,UK,2,862.8051014,0,0,0,0,0,0,54.57165686,-1.373778856
1758,1758_UKC11,yes,UK,2,70.70094943,0,0,0,0,0,0,54.57037219,-1.336837964
1759,1759_UKC11,yes,UK,2,74.59652257,0,0,0,0,0,0,54.57071393,-1.336837928
1760,1760_UKC11,yes,UK,2,52.02225216,0,0,0,0,0,0,54.57018982,-1.336305468
1761,1761_UKC11,yes,UK,2,73.50103825,0,0,0,0,0,0,54.57068483,-1.336236858
1762,1762_UKC11,yes,UK,2,49.04923369,0,0,0,0,0,0,54.5700902,-1.3363189
1763,1763_UKC11,yes,UK,2,54.07113253,0,0,0,0,0,0,54.5706727,-1.335986629
1764,1764_UKC11,yes,UK,2,57.86079149,0,0,0,0,0,0,54.57003255,-1.3363244
1765,1765_UKC11,yes,UK,2,52.03299996,0,0,0,0,0,0,54.57063107,-1.335922016
1766,1766_UKC11,yes,UK,2,50.79444436,0,0,0,0,0,0,54.569933,-1.33633215
1767,1767_UKC11,yes,UK,2,49.90386323,0,0,0,0,0,0,54.57052535,-1.33583555
1768,1768_UKC11,yes,UK,2,55.38696166,0,0,0,0,0,0,54.56987489,-1.336340126
1769,1769_UKC11,yes,UK,2,50.4248098,0,0,0,0,0,0,54.57047007,-1.335841757
1770,1770_UKC11,yes,UK,2,71.96713239,0,0,0,0,0,0,54.5704218,-1.3367517
1771,1771_UKC11,yes,UK,2,45.61545654,0,0,0,0,0,0,54.56977302,-1.336351531
1772,1772_UKC11,yes,UK,2,46.8080005,0,0,0,0,0,0,54.5703667,-1.3358545
1773,1773_UKC11,yes,UK,2,47.16331625,0,0,0,0,0,0,54.56971917,-1.336357318
1774,1774_UKC11,yes,UK,2,49.85718056,0,0,0,0,0,0,54.5703128,-1.3358607
1775,1775_UKC11,yes,UK,2,49.26406573,0,0,0,0,0,0,54.5696103,-1.3363694
1776,1776_UKC11,yes,UK,2,48.65091081,0,0,0,0,0,0,54.57022052,-1.335869269
1777,1777_UKC11,yes,UK,2,47.23110785,0,0,0,0,0,0,54.56955575,-1.3363751
1778,1778_UKC11,yes,UK,2,51.56392816,0,0,0,0,0,0,54.57016465,-1.33587575
1779,1779_UKC11,yes,UK,2,50.18277053,0,0,0,0,0,0,54.5700521,-1.3358901
1780,1780_UKC11,yes,UK,2,71.66324143,0,0,0,0,0,0,54.57070976,-1.336727726
1781,1781_UKC11,yes,UK,2,52.92334053,0,0,0,0,0,0,54.56999375,-1.33589435
1782,1782_UKC11,yes,UK,2,62.21717619,0,0,0,0,0,0,54.56987065,-1.33590405
1783,1783_UKC11,yes,UK,2,89.61478389,0,0,0,0,0,0,54.56979779,-1.335914254
1784,1784_UKC11,yes,UK,2,68.82496516,0,0,0,0,0,0,54.56969245,-1.335905376
1785,1785_UKC11,yes,UK,2,66.09029516,0,0,0,0,0,0,54.56963697,-1.335912148
1786,1786_UKC11,yes,UK,2,72.88356454,0,0,0,0,0,0,54.57041372,-1.336292418
1787,1787_UKC11,yes,UK,2,67.01737424,0,0,0,0,0,0,54.56954217,-1.335923023
1788,1788_UKC11,yes,UK,2,49.33916252,0,0,0,0,0,0,54.56948607,-1.335953283
1789,1789_UKC11,yes,UK,2,61.63472674,0,0,0,0,0,0,54.56940319,-1.335945631
1790,1790_UKC11,yes,UK,2,54.56455154,0,0,0,0,0,0,54.56934228,-1.335957797
1791,1791_UKC11,yes,UK,2,52.1756501,0,0,0,0,0,0,54.5706883,-1.336601794
1792,1792_UKC11,yes,UK,2,65.60898384,0,0,0,0,0,0,54.5703485,-1.336298
1793,1793_UKC11,yes,UK,2,56.84547479,0,0,0,0,0,0,54.57068439,-1.33650382
1794,1794_UKC11,yes,UK,2,48.46553169,0,0,0,0,0,0,54.57024463,-1.336299354
1795,1795_UKC11,yes,UK,2,71.74776739,0,0,0,0,0,0,54.57068542,-1.336359755
1796,1796_UKC11,yes,UK,2,76.15532699,0,0,0,0,0,0,54.57007636,-1.334695144
1797,1797_UKC11,yes,UK,2,70.329089,0,0,0,0,0,0,54.57000519,-1.334688365
1798,1798_UKC11,yes,UK,2,62.12124226,0,0,0,0,0,0,54.56990565,-1.334690155
1799,1799_UKC11,yes,UK,2,86.90371852,0,0,0,0,0,0,54.56984114,-1.334710388
1800,1800_UKC11,yes,UK,2,84.8654542,0,0,0,0,0,0,54.56974706,-1.334698798
1801,1801_UKC11,yes,UK,2,67.07736697,0,0,0,0,0,0,54.57042644,-1.334661975
1802,1802_UKC11,yes,UK,2,82.73389317,0,0,0,0,0,0,54.56966885,-1.334700319
1803,1803_UKC11,yes,UK,2,61.12733204,0,0,0,0,0,0,54.56954024,-1.334693876
1804,1804_UKC11,yes,UK,2,57.29520891,0,0,0,0,0,0,54.56948155,-1.334698974
1805,1805_UKC11,yes,UK,2,82.86504705,0,0,0,0,0,0,54.56933137,-1.334659212
1806,1806_UKC11,yes,UK,2,102.6871845,0,0,0,0,0,0,54.56923276,-1.33465872
1807,1807_UKC11,yes,UK,2,95.96430095,0,0,0,0,0,0,54.56912286,-1.334643117
1808,1808_UKC11,yes,UK,2,80.54342441,0,0,0,0,0,0,54.57036021,-1.334683663
1809,1809_UKC11,yes,UK,2,76.75036309,0,0,0,0,0,0,54.5702521,-1.334685885
1810,1810_UKC11,yes,UK,2,67.52059296,0,0,0,0,0,0,54.57018101,-1.334682358
1811,1811_UKC11,yes,UK,5,559.2857392,0,0,0,0,0,0,54.68854621,-1.197561735
1812,1812_UKC11,yes,UK,5,487.79909,0,0,0,0,0,0,54.69025448,-1.198471656
1813,1813_UKC11,yes,UK,5,443.8167373,0,0,0,0,0,0,54.68994358,-1.198294444
1814,1814_UKC11,yes,UK,5,162.5995046,0,0,0,0,0,0,54.69109227,-1.199359939
1815,1815_UKC11,yes,UK,2,196.7481168,0,0,0,0,0,0,54.60688064,-1.291580409
1816,1816_UKC11,retail,UK,2,326.3747359,0,0,0,0,0,0,54.60700364,-1.291535524
1817,1817_UKC11,yes,UK,2,1893.775888,1,1,1,0,0,0,54.6080009,-1.291614044
1818,1818_UKC11,public,UK,2,416.1178358,0,0,0,0,0,0,54.60625333,-1.288088556
1819,1819_UKC11,yes,UK,1,160.2509678,0,0,0,0,0,0,54.68270624,-1.210517328
1820,1820_UKC11,yes,UK,3,1255.014627,1,1,1,0,0,0,54.68150305,-1.21059064
1821,1821_UKC11,yes,UK,2,577.0789937,0,0,0,0,0,0,54.60208694,-1.261468048
1822,1822_UKC11,yes,UK,2,618.6681149,0,0,0,0,0,0,54.60159859,-1.260899223
1823,1823_UKC11,yes,UK,2,732.8475418,0,0,0,0,0,0,54.60170763,-1.262257298
1824,1824_UKC11,yes,UK,2,1556.251974,1,1,1,0,0,0,54.60172524,-1.263879895
1825,1825_UKC11,yes,UK,2,1192.082262,1,1,0,0,0,0,54.55541965,-1.343582148
1826,1826_UKC11,commercial,UK,2,6363.168218,5,5,5,0,0,0,54.56057623,-1.272348766
1827,1827_UKC11,yes,UK,2,143.1071035,0,0,0,0,0,0,54.50066393,-1.343136529
1828,1828_UKC11,yes,UK,2,422.1719726,0,0,0,0,0,0,54.53074385,-1.323383922
1829,1829_UKC11,yes,UK,2,5612.080583,4,3,3,0,0,0,54.55953023,-1.309242009
1830,1830_UKC11,yes,UK,3,989.6292557,0,0,0,0,0,0,54.54767323,-1.330860031
1831,1831_UKC11,commercial,UK,3,4600.005956,4,4,4,0,0,0,54.54481674,-1.336655665
1832,1832_UKC11,retail,UK,11,182.7846832,0,0,0,0,0,0,54.55633727,-1.278757058
1833,1833_UKC11,yes,UK,5,89.09650489,0,0,0,0,0,0,54.609027,-1.17394415
1834,1834_UKC11,industrial,UK,1,13093.87633,11,11,11,0,0,0,54.68143492,-1.212716037
1835,1835_UKC11,commercial,UK,2,1519.538522,1,0,0,0,0,0,54.55767134,-1.302433321
1836,1836_UKC11,yes,UK,2,683.1932503,0,0,0,0,0,0,54.55724087,-1.301447497
1837,1837_UKC11,yes,UK,1,717.0670408,0,0,0,0,0,0,54.56128725,-1.314454104
1838,1838_UKC11,yes,UK,12,283.2935747,0,0,0,0,0,0,54.64128745,-1.2381726
1839,1839_UKC11,yes,UK,2,69.66474551,0,0,0,0,0,0,54.58622782,-1.352055783
1840,1840_UKC11,yes,UK,2,65.55143464,0,0,0,0,0,0,54.58616795,-1.352146923
1841,1841_UKC11,yes,UK,2,84.02430506,0,0,0,0,0,0,54.58646742,-1.352033854
1842,1842_UKC11,yes,UK,2,71.41826802,0,0,0,0,0,0,54.5863978,-1.35204795
1843,1843_UKC11,yes,UK,2,62.34255508,0,0,0,0,0,0,54.58634705,-1.352045974
1844,1844_UKC11,yes,UK,2,70.76635628,0,0,0,0,0,0,54.58629655,-1.352044025
1845,1845_UKC11,yes,UK,2,82.7332148,0,0,0,0,0,0,54.58652686,-1.352143587
1846,1846_UKC11,school,UK,2,4222.424551,3,3,3,0,0,0,54.51816669,-1.320781622
1847,1847_UKC11,yes,UK,2,1485.686338,1,1,1,0,0,0,54.51859412,-1.322097498
1848,1848_UKC11,retail,UK,3,6263.939677,5,5,5,0,0,0,54.570754,-1.285063646
1849,1849_UKC11,yes,UK,3,519.5057784,0,0,0,0,0,0,54.57406168,-1.290528275
1850,1850_UKC11,yes,UK,3,1077.860176,0,0,0,0,0,0,54.57382327,-1.291090288
1851,1851_UKC11,retail,UK,3,1064.519599,0,0,0,0,0,0,54.57313175,-1.290169103
1852,1852_UKC11,retail,UK,3,1025.563343,0,0,0,0,0,0,54.57282441,-1.290045537
1853,1853_UKC11,retail,UK,3,2162.147639,1,1,1,0,0,0,54.57237221,-1.29001593
1854,1854_UKC11,yes,UK,3,1017.716369,0,0,0,0,0,0,54.57397767,-1.290851514
1855,1855_UKC11,yes,UK,2,1477.157913,1,1,1,0,0,0,54.56125368,-1.298967336
1856,1856_UKC11,commercial,UK,2,561.8888461,0,0,0,0,0,0,54.56404325,-1.3001612
1857,1857_UKC11,office,UK,2,473.3251797,0,0,0,0,0,0,54.56111272,-1.299631759
1858,1858_UKC11,commercial,UK,2,480.8763532,0,0,0,0,0,0,54.5637732,-1.3019097
1859,1859_UKC11,commercial,UK,2,565.9194714,0,0,0,0,0,0,54.56420545,-1.300816983
1860,1860_UKC11,yes,UK,2,604.465329,0,0,0,0,0,0,54.56074633,-1.29960435
1861,1861_UKC11,yes,UK,2,493.6296347,0,0,0,0,0,0,54.56074597,-1.300203729
1862,1862_UKC11,commercial,UK,2,402.2867088,0,0,0,0,0,0,54.56437689,-1.301557971
1863,1863_UKC11,commercial,UK,2,1056.407548,0,0,0,0,0,0,54.56327197,-1.302480958
1864,1864_UKC11,yes,UK,2,221.4147128,0,0,0,0,0,0,54.56182907,-1.299158419
1865,1865_UKC11,office,UK,2,745.7096104,0,0,0,0,0,0,54.56388292,-1.30267011
1866,1866_UKC11,retail,UK,2,6923.34312,6,6,6,0,0,0,54.55791711,-1.275718186
1867,1867_UKC11,retail,UK,2,754.1616046,0,0,0,0,0,0,54.557803,-1.279104227
1868,1868_UKC11,retail,UK,2,450.7284656,0,0,0,0,0,0,54.55814156,-1.278488524
1869,1869_UKC11,retail,UK,3,1198.836998,1,1,1,0,0,0,54.575786,-1.2799885
1870,1870_UKC11,retail,UK,3,971.3599993,0,0,0,0,0,0,54.57696248,-1.280407307
1871,1871_UKC11,retail,UK,3,1985.785327,1,1,1,0,0,0,54.57628831,-1.279090037
1872,1872_UKC11,retail,UK,18,2106.47279,1,1,1,0,0,0,54.57695425,-1.28382715
1873,1873_UKC11,retail,UK,3,1011.543232,0,0,0,0,0,0,54.57669368,-1.279829249
1874,1874_UKC11,retail,UK,3,1048.666626,0,0,0,0,0,0,54.57609314,-1.279320263
1875,1875_UKC11,retail,UK,3,594.0937048,0,0,0,0,0,0,54.57733459,-1.281096683
1876,1876_UKC11,retail,UK,3,1000.270621,0,0,0,0,0,0,54.57683541,-1.280077916
1877,1877_UKC11,retail,UK,3,3225.118385,2,2,2,0,0,0,54.57698193,-1.285255841
1878,1878_UKC11,retail,UK,3,1573.941805,1,1,1,0,0,0,54.57719059,-1.280729626
1879,1879_UKC11,yes,UK,2,427.1836467,0,0,0,0,0,0,54.66646255,-1.224760695
1880,1880_UKC11,yes,UK,12,170.4943564,0,0,0,0,0,0,54.50349946,-1.315632945
1881,1881_UKC11,yes,UK,12,41.338945,0,0,0,0,0,0,54.503736,-1.315409875
1882,1882_UKC11,yes,UK,12,187.108767,0,0,0,0,0,0,54.50365462,-1.315590482
1883,1883_UKC11,yes,UK,18,6.031397329,0,0,0,0,0,0,54.50556894,-1.313931257
1884,1884_UKC11,church,UK,2,513.5849747,0,0,0,0,0,0,54.50975632,-1.35303141
1885,1885_UKC11,church,UK,12,566.19598,0,0,0,0,0,0,54.50984798,-1.358488631
1886,1886_UKC11,yes,UK,2,616.8086976,0,0,0,0,0,0,54.50470568,-1.35563725
1887,1887_UKC11,yes,UK,2,446.5428107,0,0,0,0,0,0,54.5086796,-1.3574099
1888,1888_UKC11,yes,UK,2,1549.324326,1,1,1,0,0,0,54.5103099,-1.354485831
1889,1889_UKC11,civic,UK,2,65.72110052,0,0,0,0,0,0,54.50916235,-1.3542486
1890,1890_UKC11,school,UK,2,612.3136232,0,0,0,0,0,0,54.49588139,-1.351357377
1891,1891_UKC11,school,UK,2,681.2274704,0,0,0,0,0,0,54.49608378,-1.351598677
1892,1892_UKC11,yes,UK,2,1633.842759,1,1,0,0,0,0,54.69171846,-1.242511899
1893,1893_UKC11,yes,UK,2,523.1164317,0,0,0,0,0,0,54.68561745,-1.2355154
1894,1894_UKC11,yes,UK,1,32.36092503,0,0,0,0,0,0,54.68502955,-1.214378223
1895,1895_UKC11,yes,UK,2,432.0281123,0,0,0,0,0,0,54.67550847,-1.230190824
1896,1896_UKC11,yes,UK,2,862.4170277,0,0,0,0,0,0,54.67530804,-1.231385699
1897,1897_UKC11,yes,UK,2,417.5605574,0,0,0,0,0,0,54.67544973,-1.230749519
1898,1898_UKC11,yes,UK,2,5715.564094,5,5,5,0,0,0,54.67649545,-1.230247819
1899,1899_UKC11,yes,UK,3,612.9104611,0,0,0,0,0,0,54.68276609,-1.210235208
1900,1900_UKC11,yes,UK,1,557.0182965,0,0,0,0,0,0,54.68458786,-1.21557692
1901,1901_UKC11,yes,UK,1,171.0371825,0,0,0,0,0,0,54.68486188,-1.215534638
1902,1902_UKC11,yes,UK,1,387.6123492,0,0,0,0,0,0,54.68397596,-1.216502267
1903,1903_UKC11,civic,UK,1,1524.084147,1,1,1,0,0,0,54.68354381,-1.216129497
1904,1904_UKC11,retail,UK,1,647.8850543,0,0,0,0,0,0,54.68321838,-1.216120203
1905,1905_UKC11,yes,UK,2,630.234598,0,0,0,0,0,0,54.68960955,-1.21276813
1906,1906_UKC11,yes,UK,2,1382.86229,1,1,1,0,0,0,54.68910862,-1.211979089
1907,1907_UKC11,yes,UK,2,771.1027102,0,0,0,0,0,0,54.68905366,-1.213529596
1908,1908_UKC11,yes,UK,2,508.9213942,0,0,0,0,0,0,54.68854629,-1.212635205
1909,1909_UKC11,yes,UK,5,855.4111033,0,0,0,0,0,0,54.68978999,-1.212077028
1910,1910_UKC11,retail,UK,1,388.0368827,0,0,0,0,0,0,54.68705192,-1.210674616
1911,1911_UKC11,yes,UK,2,7278.650794,6,6,6,0,0,0,54.68806126,-1.213738131
1912,1912_UKC11,yes,UK,1,57.93100004,0,0,0,0,0,0,54.6870254,-1.2110581
1913,1913_UKC11,yes,UK,1,258.8757776,0,0,0,0,0,0,54.68864595,-1.215582125
1914,1914_UKC11,yes,UK,1,956.7783304,0,0,0,0,0,0,54.68917019,-1.216962892
1915,1915_UKC11,yes,UK,1,899.1717191,0,0,0,0,0,0,54.6864371,-1.212903158
1916,1916_UKC11,yes,UK,1,288.3057982,0,0,0,0,0,0,54.68678799,-1.213393476
1917,1917_UKC11,yes,UK,5,863.9752454,0,0,0,0,0,0,54.68969456,-1.206510686
1918,1918_UKC11,semidetached_house,UK,3,58.8191218,0,0,0,0,0,0,54.5940297,-1.2418425
1919,1919_UKC11,semidetached_house,UK,3,52.80681655,0,0,0,0,0,0,54.59353091,-1.241473826
1920,1920_UKC11,terraced_house,UK,3,52.59455758,0,0,0,0,0,0,54.59392028,-1.241245508
1921,1921_UKC11,terraced_house,UK,3,53.81095028,0,0,0,0,0,0,54.59343691,-1.240823943
1922,1922_UKC11,terraced_house,UK,3,58.09543313,0,0,0,0,0,0,54.59419632,-1.241293923
1923,1923_UKC11,terraced_house,UK,3,53.80742137,0,0,0,0,0,0,54.59371408,-1.240946216
1924,1924_UKC11,terraced_house,UK,3,52.58433965,0,0,0,0,0,0,54.59394882,-1.24114001
1925,1925_UKC11,terraced_house,UK,3,53.78550501,0,0,0,0,0,0,54.5934717,-1.240723682
1926,1926_UKC11,terraced_house,UK,3,59.22767502,0,0,0,0,0,0,54.59422717,-1.241180792
1927,1927_UKC11,terraced_house,UK,3,53.72635775,0,0,0,0,0,0,54.5937476,-1.240844618
1928,1928_UKC11,terraced_house,UK,3,52.59448457,0,0,0,0,0,0,54.59397738,-1.241034471
1929,1929_UKC11,terraced_house,UK,3,53.7939501,0,0,0,0,0,0,54.59350645,-1.24062335
1930,1930_UKC11,terraced_house,UK,3,51.43590385,0,0,0,0,0,0,54.59425627,-1.241073859
1931,1931_UKC11,terraced_house,UK,3,53.7825097,0,0,0,0,0,0,54.59378113,-1.240743074
1932,1932_UKC11,terraced_house,UK,3,52.56372392,0,0,0,0,0,0,54.59400592,-1.24092896
1933,1933_UKC11,terraced_house,UK,3,53.75317862,0,0,0,0,0,0,54.5935412,-1.24052305
1934,1934_UKC11,terraced_house,UK,3,53.51922429,0,0,0,0,0,0,54.59428389,-1.240972319
1935,1935_UKC11,terraced_house,UK,3,53.71097999,0,0,0,0,0,0,54.59381458,-1.24064152
1936,1936_UKC11,terraced_house,UK,3,52.54220937,0,0,0,0,0,0,54.5940345,-1.24082345
1937,1937_UKC11,terraced_house,UK,3,53.73654776,0,0,0,0,0,0,54.59357595,-1.240422797
1938,1938_UKC11,terraced_house,UK,3,58.2266712,0,0,0,0,0,0,54.59430405,-1.240869204
1939,1939_UKC11,terraced_house,UK,3,66.10587433,0,0,0,0,0,0,54.5938418,-1.240533702
1940,1940_UKC11,semidetached_house,UK,3,47.69981201,0,0,0,0,0,0,54.59383643,-1.241600742
1941,1941_UKC11,semidetached_house,UK,3,52.81758055,0,0,0,0,0,0,54.59330165,-1.2412615
1942,1942_UKC11,terraced_house,UK,26,65.54589159,0,0,0,0,0,0,54.59407008,-1.240723559
1943,1943_UKC11,terraced_house,UK,3,66.09249283,0,0,0,0,0,0,54.59361697,-1.240328891
1944,1944_UKC11,semidetached_house,UK,26,55.3581922,0,0,0,0,0,0,54.5943371,-1.24072015
1945,1945_UKC11,semidetached_house,UK,3,52.9872146,0,0,0,0,0,0,54.59388646,-1.240392026
1946,1946_UKC11,semidetached_house,UK,26,59.36701907,0,0,0,0,0,0,54.59414735,-1.24047465
1947,1947_UKC11,semidetached_house,UK,3,52.9817373,0,0,0,0,0,0,54.5936701,-1.240195368
1948,1948_UKC11,semidetached_house,UK,26,55.31483718,0,0,0,0,0,0,54.5943665,-1.2406175
1949,1949_UKC11,semidetached_house,UK,3,52.97796422,0,0,0,0,0,0,54.59391783,-1.240291992
1950,1950_UKC11,semidetached_house,UK,26,59.36706157,0,0,0,0,0,0,54.59411795,-1.24058075
1951,1951_UKC11,semidetached_house,UK,3,52.97363544,0,0,0,0,0,0,54.5937035,-1.24009735
1952,1952_UKC11,semidetached_house,UK,3,58.77317651,0,0,0,0,0,0,54.5940571,-1.24173525
1953,1953_UKC11,terraced_house,UK,3,65.47571098,0,0,0,0,0,0,54.59410274,-1.241605669
1954,1954_UKC11,semidetached_house,UK,3,52.82314756,0,0,0,0,0,0,54.5935609,-1.24137655
1955,1955_UKC11,semidetached_house,UK,3,47.68832959,0,0,0,0,0,0,54.59381037,-1.241693039
1956,1956_UKC11,semidetached_house,UK,3,52.76360864,0,0,0,0,0,0,54.59333437,-1.241166956
1957,1957_UKC11,terraced_house,UK,3,64.69209497,0,0,0,0,0,0,54.593608,-1.241245592
1958,1958_UKC11,terraced_house,UK,3,65.85840648,0,0,0,0,0,0,54.5938703,-1.241462352
1959,1959_UKC11,terraced_house,UK,3,64.74146584,0,0,0,0,0,0,54.59337287,-1.241030446
1960,1960_UKC11,terraced_house,UK,3,55.88458022,0,0,0,0,0,0,54.59413818,-1.241507507
1961,1961_UKC11,terraced_house,UK,3,53.75933607,0,0,0,0,0,0,54.59364714,-1.241149289
1962,1962_UKC11,terraced_house,UK,3,52.54239193,0,0,0,0,0,0,54.5938917,-1.24135105
1963,1963_UKC11,terraced_house,UK,3,53.75080596,0,0,0,0,0,0,54.59340221,-1.240924193
1964,1964_UKC11,terraced_house,UK,3,53.91418238,0,0,0,0,0,0,54.59416689,-1.241401737
1965,1965_UKC11,terraced_house,UK,3,53.8804984,0,0,0,0,0,0,54.59368064,-1.241047838
1966,1966_UKC11,yes,UK,1,3882.221044,3,3,3,0,0,0,54.68919454,-1.215592287
1967,1967_UKC11,retail,UK,2,244.477599,0,0,0,0,0,0,54.68781497,-1.210195035
1968,1968_UKC11,retail,UK,5,3366.029321,2,2,2,0,0,0,54.6873027,-1.20740335
1969,1969_UKC11,retail,UK,5,377.9054249,0,0,0,0,0,0,54.68731031,-1.208095564
1970,1970_UKC11,retail,UK,5,340.1736721,0,0,0,0,0,0,54.68749379,-1.206279785
1971,1971_UKC11,yes,UK,5,609.4842448,0,0,0,0,0,0,54.68881312,-1.2081291
1972,1972_UKC11,yes,UK,5,3024.748024,2,2,2,0,0,0,54.68862737,-1.206779097
1973,1973_UKC11,yes,UK,5,2330.621592,2,2,2,0,0,0,54.69025135,-1.207429301
1974,1974_UKC11,yes,UK,5,130.5708951,0,0,0,0,0,0,54.6906936,-1.20822805
1975,1975_UKC11,yes,UK,5,192.3730415,0,0,0,0,0,0,54.69011872,-1.208389922
1976,1976_UKC11,yes,UK,5,5317.60063,4,4,4,0,0,0,54.69211097,-1.207569343
1977,1977_UKC11,yes,UK,5,494.4457313,0,0,0,0,0,0,54.69135109,-1.20733109
1978,1978_UKC11,yes,UK,5,316.1632456,0,0,0,0,0,0,54.69133115,-1.206512584
1979,1979_UKC11,yes,UK,5,935.9286282,0,0,0,0,0,0,54.69221448,-1.20397079
1980,1980_UKC11,yes,UK,5,1451.981543,1,1,1,0,0,0,54.69172835,-1.20567795
1981,1981_UKC11,yes,UK,5,776.3455735,0,0,0,0,0,0,54.69072255,-1.2066815
1982,1982_UKC11,yes,UK,5,59.87432746,0,0,0,0,0,0,54.69198358,-1.198989244
1983,1983_UKC11,yes,UK,5,39.09653628,0,0,0,0,0,0,54.69225548,-1.198782342
1984,1984_UKC11,yes,UK,5,5177.305144,4,4,4,0,0,0,54.69229461,-1.198391011
1985,1985_UKC11,yes,UK,5,139.5915758,0,0,0,0,0,0,54.69205578,-1.198951489
1986,1986_UKC11,retail,UK,3,495.4363326,0,0,0,0,0,0,54.67824949,-1.209557018
1987,1987_UKC11,supermarket,UK,3,12921.77841,11,11,11,0,0,0,54.67691487,-1.20955564
1988,1988_UKC11,retail,UK,3,396.6272999,0,0,0,0,0,0,54.6794683,-1.2111412
1989,1989_UKC11,yes,UK,3,160.644539,0,0,0,0,0,0,54.68079396,-1.21176657
1990,1990_UKC11,retail,UK,3,1728.076587,1,1,1,0,0,0,54.67961583,-1.212373473
1991,1991_UKC11,yes,UK,3,339.2907907,0,0,0,0,0,0,54.68077124,-1.21214054
1992,1992_UKC11,church,UK,3,766.4788849,0,0,0,0,0,0,54.68045939,-1.212296379
1993,1993_UKC11,yes,UK,12,1061.523095,0,0,0,0,0,0,54.71046631,-1.234054788
1994,1994_UKC11,yes,UK,18,160.2596907,0,0,0,0,0,0,54.48321847,-1.33210894
1995,1995_UKC11,yes,UK,2,93.42298649,0,0,0,0,0,0,54.48204841,-1.332791851
1996,1996_UKC11,yes,UK,18,218.406769,0,0,0,0,0,0,54.48339117,-1.332182805
1997,1997_UKC11,yes,UK,2,159.7180273,0,0,0,0,0,0,54.4828599,-1.3324991
1998,1998_UKC11,yes,UK,18,205.9948605,0,0,0,0,0,0,54.48369015,-1.332366052
1999,1999_UKC11,yes,UK,2,83.55651989,0,0,0,0,0,0,54.48196355,-1.33288605
2000,2000_UKC11,yes,UK,18,122.526117,0,0,0,0,0,0,54.48108929,-1.333163771
2001,2001_UKC11,yes,UK,2,83.84732564,0,0,0,0,0,0,54.4830781,-1.33269975
2002,2002_UKC11,yes,UK,2,84.80108755,0,0,0,0,0,0,54.48189507,-1.332964683
2003,2003_UKC11,yes,UK,2,94.7984368,0,0,0,0,0,0,54.4814986,-1.33337435
2004,2004_UKC11,yes,UK,18,91.84500571,0,0,0,0,0,0,54.48154969,-1.333111228
